93.0,0.0,3.0,3.0,0.0,3.0,2.0,10.0,0.0,70.0,230.0,255.0,255.0,249.0,253.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,48.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,13.0,174.0,255.0,253.0,254.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,156.0,253.0,253.0,247.0,253.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,156.0,255.0,255.0,248.0,253.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,180.0,255.0,254.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,23.0,211.0,255.0,246.0,253.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,83.0,244.0,250.0,248.0,252.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,138.0,255.0,240.0,255.0,252.0,254.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,179.0,255.0,253.0,254.0,252.0,254.0,255.0,255.0,255.0,255.0,255.0,255.0,250.0,248.0,254.0,252.0,250.0,254.0,253.0,254.0,254.0,254.0,254.0,254.0,254.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,13.0,197.0,254.0,252.0,249.0,247.0,253.0,255.0,255.0,255.0,255.0,255.0,255.0,251.0,244.0,251.0,245.0,252.0,254.0,253.0,254.0,254.0,254.0,254.0,254.0,254.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,42.0,223.0,254.0,253.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,254.0,253.0,255.0,255.0,252.0,255.0,254.0,252.0,254.0,254.0,254.0,254.0,254.0,254.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,74.0,243.0,255.0,254.0,254.0,250.0,253.0,255.0,255.0,255.0,255.0,255.0,253.0,247.0,255.0,254.0,255.0,255.0,251.0,252.0,255.0,254.0,254.0,254.0,254.0,254.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,90.0,242.0,253.0,253.0,253.0,249.0,253.0,255.0,255.0,255.0,255.0,255.0,254.0,254.0,254.0,251.0,255.0,254.0,251.0,253.0,255.0,254.0,254.0,254.0,254.0,254.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,112.0,242.0,250.0,255.0,254.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,254.0,249.0,242.0,249.0,255.0,249.0,252.0,255.0,253.0,254.0,254.0,254.0,254.0,254.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,15.0,177.0,254.0,254.0,252.0,246.0,253.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,253.0,251.0,255.0,255.0,192.0,150.0,217.0,255.0,252.0,254.0,254.0,254.0,254.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,56.0,229.0,255.0,253.0,243.0,248.0,254.0,254.0,255.0,255.0,253.0,252.0,254.0,253.0,254.0,255.0,253.0,224.0,71.0,0.0,46.0,203.0,252.0,251.0,246.0,252.0,254.0,255.0,255.0,252.0,251.0,255.0,252.0,249.0,255.0,255.0,255.0,255.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,40.0,221.0,252.0,247.0,255.0,254.0,254.0,254.0,254.0,254.0,251.0,249.0,247.0,248.0,255.0,230.0,142.0,61.0,7.0,3.0,11.0,139.0,255.0,247.0,255.0,245.0,249.0,255.0,253.0,255.0,255.0,252.0,255.0,255.0,255.0,255.0,255.0,255.0,9.0,1.0,1.0,1.0,1.0,3.0,1.0,13.0,191.0,252.0,236.0,250.0,243.0,246.0,249.0,249.0,253.0,254.0,255.0,254.0,254.0,219.0,103.0,14.0,0.0,3.0,4.0,0.0,58.0,234.0,248.0,253.0,254.0,248.0,254.0,254.0,255.0,255.0,249.0,250.0,255.0,255.0,255.0,255.0,255.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,160.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,249.0,240.0,217.0,93.0,4.0,6.0,9.0,6.0,5.0,3.0,6.0,145.0,255.0,247.0,255.0,253.0,255.0,255.0,253.0,251.0,253.0,250.0,248.0,255.0,255.0,255.0,255.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,77.0,165.0,175.0,163.0,188.0,166.0,130.0,118.0,108.0,99.0,86.0,68.0,55.0,15.0,0.0,13.0,6.0,0.0,1.0,2.0,2.0,40.0,226.0,253.0,248.0,252.0,255.0,255.0,252.0,251.0,255.0,255.0,250.0,255.0,255.0,255.0,255.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,17.0,33.0,22.0,36.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,2.0,1.0,0.0,7.0,1.0,127.0,249.0,245.0,249.0,255.0,251.0,254.0,255.0,246.0,246.0,255.0,254.0,255.0,255.0,255.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,7.0,5.0,3.0,1.0,0.0,2.0,8.0,4.0,2.0,4.0,2.0,2.0,34.0,214.0,254.0,250.0,253.0,242.0,254.0,254.0,203.0,203.0,255.0,255.0,255.0,255.0,254.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,2.0,0.0,8.0,0.0,31.0,226.0,255.0,254.0,252.0,243.0,255.0,137.0,11.0,20.0,175.0,239.0,243.0,255.0,255.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,7.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,3.0,1.0,8.0,0.0,38.0,233.0,255.0,252.0,243.0,255.0,186.0,19.0,2.0,1.0,24.0,59.0,102.0,175.0,233.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,4.0,3.0,6.0,0.0,47.0,239.0,255.0,251.0,242.0,237.0,79.0,0.0,15.0,2.0,6.0,6.0,0.0,7.0,75.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,7.0,5.0,3.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,6.0,0.0,54.0,243.0,255.0,250.0,255.0,226.0,43.0,1.0,10.0,3.0,3.0,0.0,6.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,5.0,2.0,3.0,7.0,7.0,3.0,2.0,6.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,58.0,245.0,255.0,252.0,252.0,209.0,25.0,0.0,7.0,1.0,10.0,11.0,2.0,12.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,72.0,124.0,154.0,122.0,14.0,3.0,1.0,6.0,0.0,1.0,1.0,4.0,0.0,57.0,244.0,255.0,253.0,254.0,187.0,11.0,6.0,2.0,0.0,6.0,4.0,4.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,18.0,68.0,115.0,131.0,124.0,152.0,205.0,215.0,225.0,227.0,237.0,251.0,255.0,218.0,34.0,9.0,0.0,6.0,0.0,2.0,3.0,4.0,0.0,56.0,242.0,254.0,253.0,255.0,199.0,13.0,1.0,1.0,14.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,9.0,1.0,30.0,200.0,254.0,248.0,253.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,240.0,67.0,0.0,3.0,7.0,0.0,0.0,6.0,4.0,0.0,52.0,255.0,247.0,255.0,255.0,184.0,6.0,3.0,7.0,2.0,3.0,0.0,5.0,2.0,12.0,3.0,5.0,1.0,0.0,2.0,0.0,64.0,233.0,254.0,250.0,253.0,254.0,254.0,254.0,254.0,254.0,254.0,255.0,254.0,255.0,248.0,94.0,0.0,4.0,4.0,0.0,2.0,4.0,2.0,0.0,59.0,255.0,249.0,251.0,255.0,174.0,0.0,1.0,9.0,4.0,11.0,0.0,5.0,2.0,10.0,4.0,5.0,0.0,2.0,3.0,0.0,78.0,252.0,253.0,253.0,254.0,254.0,254.0,254.0,255.0,255.0,255.0,255.0,254.0,255.0,254.0,126.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0,0.0,60.0,252.0,249.0,250.0,251.0,145.0,0.0,3.0,5.0,2.0,4.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,8.0,4.0,0.0,84.0,255.0,253.0,255.0,255.0,255.0,254.0,254.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,134.0,0.0,2.0,5.0,3.0,3.0,0.0,5.0,0.0,48.0,229.0,253.0,252.0,255.0,137.0,2.0,1.0,3.0,0.0,8.0,1.0,2.0,1.0,3.0,4.0,4.0,0.0,4.0,3.0,0.0,107.0,255.0,251.0,255.0,255.0,255.0,254.0,253.0,255.0,255.0,255.0,255.0,255.0,254.0,255.0,131.0,0.0,4.0,5.0,2.0,2.0,1.0,5.0,0.0,25.0,189.0,255.0,253.0,180.0,74.0,2.0,1.0,5.0,8.0,6.0,2.0,2.0,0.0,1.0,2.0,8.0,3.0,0.0,2.0,3.0,97.0,253.0,254.0,254.0,255.0,255.0,254.0,254.0,255.0,255.0,255.0,255.0,255.0,254.0,255.0,137.0,0.0,7.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,145.0,255.0,228.0,46.0,0.0,2.0,7.0,7.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,52.0,225.0,255.0,252.0,254.0,254.0,254.0,254.0,255.0,255.0,255.0,255.0,255.0,253.0,255.0,149.0,0.0,7.0,1.0,1.0,7.0,2.0,0.0,3.0,0.0,113.0,255.0,196.0,29.0,0.0,7.0,1.0,0.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,22.0,179.0,255.0,251.0,248.0,255.0,245.0,249.0,255.0,255.0,255.0,255.0,255.0,252.0,255.0,188.0,7.0,4.0,14.0,7.0,0.0,2.0,1.0,12.0,0.0,34.0,137.0,77.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,2.0,5.0,0.0,4.0,160.0,254.0,250.0,255.0,254.0,251.0,251.0,255.0,255.0,255.0,255.0,255.0,252.0,255.0,209.0,30.0,0.0,1.0,1.0,1.0,11.0,6.0,0.0,5.0,0.0,10.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,145.0,255.0,249.0,250.0,250.0,255.0,247.0,253.0,255.0,255.0,255.0,255.0,253.0,255.0,235.0,81.0,0.0,2.0,4.0,8.0,0.0,0.0,4.0,10.0,2.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,7.0,4.0,0.0,91.0,250.0,251.0,244.0,252.0,255.0,250.0,254.0,255.0,255.0,255.0,255.0,255.0,254.0,253.0,136.0,3.0,7.0,9.0,3.0,0.0,9.0,10.0,3.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,4.0,0.0,4.0,2.0,0.0,19.0,177.0,255.0,253.0,252.0,250.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,251.0,255.0,181.0,11.0,3.0,5.0,0.0,1.0,3.0,2.0,0.0,5.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,10.0,0.0,60.0,212.0,255.0,249.0,249.0,254.0,255.0,255.0,255.0,255.0,255.0,255.0,253.0,255.0,231.0,86.0,0.0,0.0,0.0,12.0,5.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,1.0,1.0,2.0,8.0,3.0,1.0,120.0,248.0,247.0,254.0,250.0,253.0,255.0,255.0,255.0,255.0,255.0,254.0,249.0,255.0,183.0,12.0,2.0,9.0,2.0,2.0,4.0,9.0,0.0,5.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,3.0,9.0,197.0,254.0,244.0,254.0,254.0,254.0,253.0,255.0,255.0,252.0,249.0,248.0,248.0,245.0,98.0,0.0,3.0,0.0,7.0,10.0,0.0,2.0,9.0,3.0,0.0,7.0,15.0,1.0,0.0,75.0,174.0,48.0,0.0,15.0,12.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,73.0,223.0,255.0,252.0,255.0,252.0,252.0,255.0,255.0,255.0,252.0,253.0,255.0,254.0,199.0,35.0,0.0,9.0,0.0,0.0,4.0,6.0,0.0,9.0,5.0,0.0,3.0,2.0,7.0,182.0,255.0,176.0,20.0,0.0,7.0,2
